video_id;playlist_name;video_name;publication_date;views;likes;dislikes;favorites;comments;duration_seconds
gIWnwo66e1A;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 1] Round of 16 | Group D | Match 5 — Decider: Maru (T) vs. Ragnarok (Z);2020-05-16T09:20:58Z;10722;549;3;0;109;2015
N-3fX7DNDUI;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;ПОСЛЕДНИЙ ЗЕРГ В ПЛЕЙ-ОФФ: GSL 2020 Season 1 CodeS Ro8 - Dark vs TY - Корейский StarCraft II;2020-05-20T14:00:08Z;94343;4293;85;0;506;2662
jcFIW_HK_h4;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;ЛУЧШИЙ КОНТРОЛЬ В МИРЕ: GSL 2020 Season 1 CodeS Ro8 - PartinG vs Maru - Корейский StarCraft II;2020-05-21T14:00:17Z;119965;5408;130;0;565;3743
giFe2KiRg1A;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 1] Round of 8 | Match 3 — Dear (P) vs. Cure (T);2020-05-23T07:45:03Z;13043;581;8;0;117;2669
PAe95HtF0Z8;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 1] Round of 8 | Match 4 — Trap (P) vs. INnoVation (T);2020-05-23T07:47:16Z;17059;728;14;0;129;3292
DueNVWjRJHw;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;ПАРАД ДИКИХ ЧИЗОВ в полуфинале GSL 2020 Season 1 CodeS - TY vs PartinG - Корейский StarCraft II;2020-05-27T14:00:04Z;134426;6041;92;0;756;3798
hneaVamaQi8;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 1] Round of 4 | Match 2 — Cure (T) vs. INnoVation (T);2020-05-30T09:12:36Z;22532;866;16;0;146;5988
XbOSfIQ4eYM;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;НОВЫЙ ЧЕМПИОН КОРЕИ: GSL 2020 Season 1 CodeS FINAL - TY vs Cure - Корейский StarCraft II;2020-06-06T14:00:07Z;118183;5329;88;0;462;3518
qT5_FTxTVi0;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;КОРЕЙСКОЕ КЛАССИКО: Dark vs Maru - GSL 2020 Season 1, матч за слот на DreamHack Masters Summer;2020-06-20T14:00:24Z;127997;5376;86;0;383;3879
rgqQg5HJSLk;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 24 | Group A | Match 1: Zest (P) vs. Zoun (P);2020-06-20T09:15:00Z;8048;316;4;0;17;1467
uLFT1U6Ijbk;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 24 | Group A | Match 2: SpeCial (T) vs. soO (Z);2020-06-20T09:30:03Z;11825;498;6;0;52;2523
OUyozYQkrcw;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 24 | Group A | Match 3 — Winners: Zest (P) vs. SpeCial (T);2020-06-20T09:45:01Z;7641;353;7;0;33;1846
vB5b0vZRyYI;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 24 | Group A | Match 4 — Losers: Zoun (P) vs. soO (Z);2020-06-20T10:00:33Z;5040;231;1;0;10;1870
OfXVfFWJswk;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 24 | Group A | Match 5 — Decider: SpeCial (T) vs. soO (Z);2020-06-20T10:15:00Z;8701;388;3;0;28;2801
BlEu2s_50RM;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 24 | Group B | Match 1: Dark (Z) vs. Astrea (P);2020-06-24T14:55:59Z;9343;408;8;0;49;2449
lCxoTYuwswA;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 24 | Group B | Match 2: Stats (P) vs. Impact (Z);2020-06-24T14:57:47Z;6916;310;4;0;23;1523
ci0Ypyp8dp8;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 24 | Group B | Match 3 — Winners: Dark (Z) vs. Stats (P);2020-06-24T14:59:46Z;8489;328;5;0;31;2937
sdWoNt4B1yI;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 24 | Group B | Match 4 — Losers: Astrea (P) vs. Impact (Z);2020-06-24T15:01:31Z;5896;228;5;0;17;2575
ldz5A-dlaUU;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 24 | Group B | Match 5 — Decider: Stats (P) vs. Impact (Z);2020-06-24T15:03:00Z;5388;277;3;0;30;1113
Ap8kmqOlfm0;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 24 | Group С | Match 1: Solar (Z) vs. Super (P);2020-06-27T10:21:05Z;5766;258;2;0;17;1155
RoZbCJW_4fE;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 24 | Group С | Match 2: Rogue (Z) vs. TaeJa (T);2020-06-27T10:21:50Z;12838;484;9;0;38;3867
phCGSQxRwjg;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 24 | Group С | Match 3 — Winners: Solar (Z) vs. Rogue (Z);2020-06-27T10:22:26Z;5275;236;2;0;16;1261
_MEGzAykZrE;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 24 | Group С | Match 4 — Losers: Super (P) vs. TaeJa (T);2020-06-27T10:23:09Z;7000;250;5;0;18;2799
0KGLHx2RCrA;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 24 | Group С | Match 5 — Decider: Rogue (Z) vs. Super (P);2020-06-27T10:23:56Z;5796;247;2;0;20;1480
iB4IJrhhsPU;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 24 | Group D | Match 1: Dear (P) vs. DRG (Z);2020-07-01T13:23:43Z;5209;315;3;0;17;1270
O1bptKKAO8k;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 24 | Group D | Match 2: Dream (T) vs. sOs (P);2020-07-01T13:24:41Z;8955;392;7;0;38;2002
n-y1KkInVZI;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 24 | Group D | Match 3 — Winners;2020-07-01T13:25:52Z;7964;385;4;0;41;2246
2y9wcn7eccs;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 24 | Group D | Match 4 — Losers;2020-07-01T13:26:29Z;4400;195;3;0;18;1248
Ap-MR5duEpU;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 24 | Group D | Match 5 — Decider;2020-07-01T13:26:59Z;5089;281;1;0;20;1187
-tGpUNtEip0;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 24 | Group E | Match 1: Maru (T) vs. Prince (P);2020-07-04T08:08:16Z;10591;604;7;0;47;1309
v4J9pj_Wnec;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 24 | Group E | Match 2: Scarlett (Z) vs. Armani (Z);2020-07-04T08:09:14Z;13459;496;16;0;93;2348
htSxUJq8LLI;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 24 | Group E | Match 3 — Winners: Maru (T) vs. Armani (Z);2020-07-04T08:12:32Z;9067;477;7;0;39;1615
HYHpZ0hq6ro;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 24 | Group E | Match 4 — Losers: Prince (P) vs. Scarlett (Z);2020-07-04T08:15:07Z;7949;358;6;0;57;2609
EkBVNHxlGoA;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 24 | Group E | Match 5 — Decider: Armani (Z) vs. Scarlett (Z);2020-07-04T08:16:12Z;6594;329;5;0;50;1467
tINDUbqOxPY;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 24 | Group F | Match 1: Trap (P) vs. Patience (P);2020-07-08T15:16:32Z;4819;232;5;0;24;2294
15O_0xjOFoI;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 24 | Group F | Match 2: Bunny (T) vs. Ragnarok (Z);2020-07-08T15:18:04Z;7862;335;4;0;24;2300
GqGsE5OSvC4;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 24 | Group F | Match 3 — Winners: Trap (P) vs. Bunny (T);2020-07-08T15:19:18Z;6497;284;3;0;23;2230
3YeF4CGC-o4;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 24 | Group F | Match 4 — Losers: Patience (P) vs. Ragnarok (Z);2020-07-08T15:20:18Z;3310;173;2;0;6;1621
ckig8NRf2LU;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 24 | Group F | Match 5 — Decider: Trap (P) vs. Ragnarok (Z);2020-07-08T15:21:55Z;4346;188;3;0;10;1773
oi4Iu2I3rzU;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 16 | Group A | Match 1: TY (T) vs. Scarlett (Z);2020-07-15T15:00:31Z;17862;774;14;0;111;2002
xSac-7tWpYQ;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 16 | Group A | Match 2: SpeCial (T) vs. DRG (Z);2020-07-15T15:15:02Z;11059;490;8;0;26;1726
dIbTsElT4Rk;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 16 | Group A | Match 3 — Winners: TY (T) vs. DRG (Z);2020-07-15T15:30:06Z;11729;468;2;0;47;3035
Ax0wzqxJqn0;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 16 | Group A | Match 4 — Losers: Scarlett (Z) vs. SpeCial (T);2020-07-15T15:45:01Z;9822;378;3;0;32;3213
tLn6a7eYfJA;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 16 | Group A | Match 5 — Decider: TY (T) vs. SpeCial (T);2020-07-15T16:00:14Z;9469;389;3;0;69;3312
D8lRfPcX76Y;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 16 | Group B | Match 1: INnoVation (T) vs. Dark (Z);2020-07-18T08:15:01Z;12341;635;4;0;45;1824
ZRPxyqCtW80;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 16 | Group B | Match 2: PartinG (P) vs. Bunny (T);2020-07-18T08:16:08Z;9259;460;8;0;36;2239
oWyloYLWYVE;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 16 | Group B | Match 3 — Winners: INnoVation (T) vs. PartinG (P);2020-07-18T08:16:28Z;8690;381;5;0;50;2169
PIoCqm3EizE;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 16 | Group B | Match 4 — Losers: Dark (Z) vs. Bunny (T);2020-07-18T08:16:46Z;5274;271;1;0;4;1554
cD0RnvqM8cM;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 16 | Group B | Match 5 — Decider: INnoVation (T) vs. Dark (Z);2020-07-18T08:16:55Z;7711;351;5;0;42;2160
aojNKPJ1FIU;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 16 | Group C | Match 1: Maru (T) vs. Solar (Z);2020-07-22T15:02:07Z;21055;780;14;0;98;3556
gmNAIWxP6bM;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 16 | Group C | Match 2: Trap (P) vs. Dream (T);2020-07-22T15:02:16Z;9451;377;4;0;29;2365
uhSjMk7wBe8;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 16 | Group C | Match 3 — Winners;2020-07-22T15:02:21Z;10724;447;3;0;27;2561
Xoado6SHbzE;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 16 | Group C | Match 4 — Losers;2020-07-22T15:02:27Z;8820;376;8;0;54;1897
32N2L9Sg3Hs;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 16 | Group C | Match 5 — Decider;2020-07-22T15:02:32Z;11044;380;7;0;31;2549
I6B_h-8L4p4;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 16 | Group D | Match 1: Cure (T) vs. Stats (P);2020-07-25T23:07:51Z;9416;370;20;0;79;1912
YJ3W2jlBVA4;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 16 | Group D | Match 2: Zest (P) vs. Rogue (Z);2020-07-25T15:46:03Z;9116;405;19;0;84;1351
RJRyPGKgp7A;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 16 | Group D | Match 3 — Winners;2020-07-25T16:02:52Z;8021;299;25;0;61;2072
qAul8T-BtH8;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 16 | Group D | Match 4 — Losers;2020-07-25T16:02:27Z;6482;221;20;0;45;1717
B-FBZCS-M_s;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 16 | Group D | Match 5 — Decider;2020-07-26T07:51:17Z;6429;266;14;0;50;1340
lJrPsYgIIKA;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;ДЕМБЕЛЬ В ПЛЕЙ-ОФФ: GSL 2020 Season 2 CodeS Ro8 - DongRaeGu vs INnoVation - Корейский StarCraft II;2020-07-29T14:00:29Z;73794;3756;69;0;346;2710
OcRWqQ2k2Dw;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;НОВЫЙ ИМБА-ЮНИТ В КОРЕЕ: GSL 2020 Season 2 CodeS Ro8 - Dream vs Rogue - Корейский StarCraft II;2020-07-30T14:00:06Z;106744;4375;93;0;591;3228
FUSAeUYAH14;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 8 | Match 3: TY (T) vs. PartinG (P);2020-08-01T06:30:01Z;16532;696;8;0;134;2832
UENqFESJA_s;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 8 | Match 4: Trap (P) vs. Stats (P);2020-08-01T06:32:24Z;10980;486;8;0;67;2113
udIsyBARvwE;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 4 | Match 1: DRG (Z) vs. Rogue (Z);2020-08-05T11:20:42Z;14889;690;10;0;123;3112
iXhHpPrim3c;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 2] Round of 4 | Match 2: TY (T) vs. Stats (P);2020-08-08T06:47:15Z;21514;868;19;0;128;4556
92qY4b105Ik;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;ФИНАЛ ЧЕМПИОНОВ: GSL 2020 Season 2 CodeS FINAL - Rogue vs Stats - Корейский StarCraft II;2020-08-15T14:00:02Z;89265;4089;83;0;392;3272
PR1xy2s0Pgc;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 3] Round of 24 | Group A | Match 1: Trap (P) vs. Spear (T);2020-08-29T10:00:09Z;9524;356;6;0;28;1494
mndo6oTB_Mc;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 3] Round of 24 | Group A | Match 2: SpeCial (T) vs. Solar (Z);2020-08-29T10:15:02Z;10845;457;5;0;20;1684
ImGAy1AFWls;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 3] Round of 24 | Group A | Match 3 — Winners: Trap (P) vs. Solar (Z);2020-08-29T10:30:01Z;7292;315;3;0;30;1743
6Zms6q4rCGU;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 3] Round of 24 | Group A | Match 4 — Losers: Spear (T) vs. SpeCial (T);2020-08-29T10:45:00Z;7088;239;4;0;22;2694
xnvB4FDT-lk;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 3] Round of 24 | Group A | Match 5 — Decider: Trap (P) vs. Spear (T);2020-08-29T11:00:30Z;6801;269;4;0;38;1851
rV74Pgs1zcQ;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 3] Round of 24 | Group B | Match 1: Dark (Z) vs. Creator (P);2020-09-02T13:07:18Z;7848;387;10;0;28;1495
84YKXCVY1y0;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 3] Round of 24 | Group B | Match 2: TaeJa (T) vs. Zest (P);2020-09-02T14:15:00Z;7843;358;10;0;29;1692
9c_1GE57ARc;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 3] Round of 24 | Group B | Match 3 — Winners: Dark (Z) vs. Zest (P);2020-09-02T14:30:00Z;8562;360;6;0;29;1819
pvPhjcUUeHU;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 3] Round of 24 | Group B | Match 4 — Losers: Creator (P) vs. TaeJa (T);2020-09-02T14:45:03Z;4596;221;4;0;28;1229
dgr9LY-7EbQ;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 3] Round of 24 | Group B | Match 5 — Decider: Zest (P) vs. Creator (P);2020-09-02T15:00:17Z;6886;251;3;0;15;2421
dOD1IBAZIuo;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 3] Round of 24 | Group C | Match 1: Maru (T) vs. NightMare (P);2020-09-04T17:00:07Z;12808;479;35;0;109;2197
XcWmeYZQRRQ;GSL 2020 - Матчи корейских Global StarCraft II League 2020 года;[2020 GSL Season 3] Round of 24 | Group C | Match 2: Dream (T) vs. Ragnarok (Z);2020-09-04T17:15:01Z;9130;297;25;0;83;3349
